City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,enewetak,11.3474,162.3373,28.69,79,83,6.16,MH,1698333217
285,bee cave,30.3085,-97.945,24.18,96,100,0.45,US,1698332956
286,sumbawa besar,-8.5,117.4333,23.83,77,22,1.92,ID,1698333218
287,porto novo,6.4965,2.6036,28.9,65,74,4.52,BJ,1698333218
288,codrington,-38.2667,141.9667,8.31,76,31,4.3,AU,1698333218
289,gamba,-2.65,10.0,26.18,82,82,4.75,GA,1698333218
290,armacao de buzios,-22.7469,-41.8817,25.03,83,55,5.26,BR,1698333042
291,namtsy,62.7161,129.6658,-13.32,99,94,0.63,RU,1698333219
292,kuala belait,4.5833,114.1833,24.74,93,100,2.61,BN,1698333219
293,kota bharu,6.1333,102.2386,25.98,88,85,2.16,MY,1698333219
294,mata-utu,-13.2816,-176.1745,27.25,67,100,6.8,WF,1698333220
295,ad dilam,23.9915,47.1627,30.23,32,36,1.63,SA,1698333220
296,reggane,26.7158,0.1714,36.6,13,0,3.09,DZ,1698333220
297,kenai,60.5544,-151.2583,-6.97,93,0,2.06,US,1698333220
298,balabac,7.9868,117.0645,28.09,73,2,2.13,PH,1698333220
299,crucecita,-28.95,-58.9833,22.72,53,44,3.62,AR,1698333220
300,belmonte,-15.8631,-38.8828,28.64,71,75,6.08,BR,1698333221
301,yanykurgan,43.915,67.2481,11.19,49,100,0.96,KZ,1698333202
302,selibaby,15.159,-12.1829,40.5,8,63,3.45,MR,1698333221
303,lompoc,34.6391,-120.4579,13.77,66,0,3.13,US,1698333221
304,ballymena,54.8636,-6.2763,13.36,91,66,5.16,GB,1698333221
305,bridgewater,44.3835,-64.5155,21.17,75,4,3.09,CA,1698333109
306,strezhevoy,60.7333,77.5889,-3.35,95,100,4.47,RU,1698333223
307,twentynine palms,34.1356,-116.0542,16.74,57,83,0.71,US,1698333223
308,kisanga,-7.4362,37.7034,33.75,38,28,2.62,TZ,1698333223
309,tabina,7.4669,123.4081,26.69,82,100,1.14,PH,1698333223
310,iskateley,67.6803,53.1512,-8.32,97,88,1.34,RU,1698333223
311,nyurba,63.2842,118.3319,-7.64,92,100,1.85,RU,1698333223
312,korla,41.7597,86.1469,13.48,33,73,1.76,CN,1698333224
313,hinton,53.4001,-117.5857,-7.81,86,100,1.48,CA,1698333204
314,fort mcmurray,56.7268,-111.381,-7.27,86,100,2.57,CA,1698332940
315,veinticinco de mayo,-35.4323,-60.1727,24.43,49,0,3.58,AR,1698332964
316,yarmouth,41.7057,-70.2286,22.58,66,0,3.09,US,1698333224
317,belle fourche,44.6714,-103.8522,-4.82,78,100,4.28,US,1698333225
318,arteche,12.2645,125.4048,25.53,83,67,1.33,PH,1698333225
319,lisala,2.15,21.5167,20.49,99,100,2.08,CD,1698333225
320,tofol,5.3248,163.0078,28.64,75,85,4.18,FM,1698333225
321,ceelbuur,4.685,46.6176,31.46,50,100,4.22,SO,1698333226
322,lupane,-18.9315,27.807,37.25,11,43,4.96,ZW,1698333226
323,vila velha,-20.3297,-40.2925,28.97,70,40,6.69,BR,1698333226
324,lebu,-37.6167,-73.65,13.22,72,100,6.65,CL,1698333226
325,coacotla,17.9333,-94.675,26.86,85,100,3.08,MX,1698333226
326,taroa,8.7058,171.2275,28.4,76,51,5.14,MH,1698333226
327,amungan,15.3652,119.9582,26.99,82,97,1.54,PH,1698333227
328,ca mau,9.1769,105.15,25.38,90,8,0.99,VN,1698333227
329,juan griego,11.0817,-63.9655,30.73,64,100,0.75,VE,1698333227
330,sierra grande,-41.606,-65.3557,24.58,15,40,5.39,AR,1698333227
331,ust'-charyshskaya pristan',52.3934,83.6635,7.19,83,100,9.59,RU,1698333227
332,sisimiut,66.9395,-53.6735,-1.17,79,78,8.79,GL,1698333228
333,port alfred,-33.5906,26.891,22.88,79,98,2.24,ZA,1698333050
334,zhangjiakou,40.81,114.8794,11.28,29,0,0.74,CN,1698333228
335,al jawf,29.5,38.75,27.93,25,0,2.95,SA,1698333228
336,babayevo,59.3936,35.9371,-2.46,75,61,2.89,RU,1698333228
337,tobelo,1.7284,128.0095,26.73,77,71,1.71,ID,1698333228
338,argo,37.6333,22.7333,22.66,49,100,1.43,GR,1698333229
339,tenno,39.9,139.9667,14.74,79,68,2.79,JP,1698333229
340,tambacounda,13.7539,-13.7586,39.03,37,0,2.06,SN,1698333229
341,kruisfontein,-34.0033,24.7314,22.8,52,90,3.28,ZA,1698333229
342,mount isa,-20.7333,139.5,21.87,13,0,6.17,AU,1698333229
343,ta`u,-14.2336,-169.5144,26.33,78,97,7.88,AS,1698333229
344,al bawiti,28.3492,28.8659,29.4,28,80,3.92,EG,1698333230
345,mili,6.0815,171.735,28.13,79,60,4.72,MH,1698333230
346,kalmunai,7.4167,81.8167,26.68,76,37,2.02,LK,1698333230
347,salinopolis,-0.6136,-47.3561,29.27,66,88,4.94,BR,1698333230
348,kollam,8.8833,76.6,26.43,81,100,1.3,IN,1698333230
349,viedma,-40.8135,-62.9967,28.25,21,13,8.39,AR,1698332965
350,inda silase,14.1031,38.2829,17.66,79,100,3.6,ET,1698333231
351,kinablangan,7.6947,126.5503,26.08,85,96,1.6,PH,1698333231
352,necochea,-38.5473,-58.7368,23.35,39,0,6.5,AR,1698333231
353,puerto santa,-8.9906,-78.6456,19.68,83,81,3.95,PE,1698333231
354,redencao,-4.2258,-38.7306,36.77,24,58,4.87,BR,1698333018
355,castillos,-34.1667,-53.8333,17.28,49,0,3.55,UY,1698333232
356,huarmey,-10.0681,-78.1522,21.17,78,72,3.41,PE,1698333232
357,volchikha,52.0333,80.3833,4.43,78,100,8.94,RU,1698333232
358,najaf,31.9985,44.3398,25.88,41,6,0.0,IQ,1698333232
359,kill devil hills,36.0307,-75.676,22.01,75,0,2.06,US,1698333232
360,gisborne,-38.6533,178.0042,17.48,68,100,6.07,NZ,1698333191
361,changli,39.7042,119.1506,11.51,43,2,0.93,CN,1698333233
362,haicheng,40.8516,122.7475,6.8,23,2,1.78,CN,1698333233
363,henderson,36.0397,-114.9819,18.55,41,0,7.72,US,1698332990
364,meiganga,6.5167,14.3,23.14,79,94,1.41,CM,1698333233
365,durango,24.8333,-104.8333,16.36,26,0,0.48,MX,1698332764
366,severo-yeniseyskiy,60.3725,93.0408,0.88,97,100,2.68,RU,1698333234
367,sennori,40.7914,8.595,21.42,74,100,7.14,IT,1698333234
368,lahij,13.1667,44.5833,26.86,68,100,4.88,YE,1698333234
369,orland,39.7474,-122.1964,7.23,63,0,4.43,US,1698333156
370,al qusayr,34.5091,36.5798,26.49,23,67,2.44,SY,1698332957
371,dem'yanovo,60.3511,47.0842,-3.32,85,17,2.0,RU,1698333234
372,altai,46.3722,96.2583,3.27,31,15,2.76,MN,1698333235
373,chernyshkovskiy,48.4219,42.2308,5.74,91,100,5.03,RU,1698333235
374,maudaha,25.6833,80.1167,25.12,29,0,1.67,IN,1698333235
375,arno,60.1167,18.6333,3.21,82,100,4.68,SE,1698333235
376,richfield,44.8833,-93.283,15.45,97,100,3.09,US,1698333235
377,milford haven,51.7128,-5.0341,13.81,87,100,5.79,GB,1698333235
378,povazska bystrica,49.1215,18.4217,15.01,67,40,4.12,SK,1698333236
379,pangody,65.85,74.4859,-9.2,94,79,4.17,RU,1698333236
380,lillehammer,61.1146,10.4674,1.47,70,99,1.22,NO,1698333236
381,yuma,32.7253,-114.6244,21.6,82,20,0.0,US,1698332939
382,east london,-33.0153,27.9116,23.52,78,0,6.17,ZA,1698333237
383,novo aripuana,-5.1206,-60.3797,35.48,43,85,0.99,BR,1698333237
384,savannah,32.0835,-81.0998,26.04,69,0,5.66,US,1698333109
385,muynoq,43.7683,59.0214,9.32,64,100,3.02,UZ,1698333237
386,antsiranana,-12.2787,49.2917,25.43,79,3,3.87,MG,1698333237
387,tazacorte,28.629,-17.9293,25.54,81,75,4.12,ES,1698333238
388,norton,-17.8833,30.7,27.93,17,45,3.54,ZW,1698333238
389,masindi port,1.6961,32.0861,25.46,71,74,1.15,UG,1698333238
390,revelganj,25.7833,84.6667,25.95,61,2,3.07,IN,1698333238
391,beyneu,45.3167,55.2,8.65,59,68,4.71,KZ,1698333238
392,pathein,16.7833,94.7333,24.92,91,70,2.57,MM,1698333239
393,dzhalagash,45.0833,64.6667,8.44,45,100,3.12,KZ,1698333239
394,peniche,39.3558,-9.3811,20.16,83,100,7.78,PT,1698333239
395,coracao de jesus,-16.6853,-44.365,26.38,57,97,2.45,BR,1698333239
396,kourou,5.1552,-52.6478,33.03,52,76,4.97,GF,1698333240
397,palmer,42.1584,-72.3287,23.52,54,70,0.45,US,1698332956
398,bardai,11.65,7.2333,33.75,14,63,0.57,NG,1698333240
399,quang ngai,15.1167,108.8,24.82,93,99,1.11,VN,1698333240
400,box elder,41.5005,-112.8764,4.87,56,67,7.89,US,1698333241
401,imperatriz,-5.5264,-47.4917,36.45,33,20,2.84,BR,1698333241
402,palmares do sul,-30.2578,-50.5097,19.18,61,77,4.8,BR,1698333241
403,constitucion,-35.3333,-72.4167,15.74,65,0,3.15,CL,1698333076
404,revelstoke,50.9832,-118.2023,1.01,64,75,5.14,CA,1698333241
405,puerto lopez,4.0845,-72.956,30.59,65,67,2.13,CO,1698333241
406,tan-tan,28.438,-11.1032,24.97,60,40,7.2,MA,1698333242
407,hithadhoo,-0.6,73.0833,27.51,80,18,7.28,MV,1698333242
408,lepsy,46.235,78.9456,14.67,64,100,10.35,KZ,1698333242
409,akureyri,65.6835,-18.0878,-0.04,86,0,0.0,IS,1698333242
410,lerwick,60.1545,-1.1494,9.0,82,100,10.39,GB,1698333217
411,yeppoon,-23.1333,150.7333,19.88,87,22,2.53,AU,1698333243
412,susuman,62.7833,148.1667,-24.07,99,59,0.49,RU,1698333243
413,kamaishi,39.2667,141.8833,13.97,83,37,1.61,JP,1698333243
414,porangatu,-13.4408,-49.1486,27.28,68,94,2.75,BR,1698333243
415,la ronge,55.1001,-105.2842,-6.86,73,75,2.57,CA,1698333244
416,thinadhoo,0.5333,72.9333,27.17,82,100,7.28,MV,1698333244
417,petrolina,-9.3986,-40.5008,37.03,25,20,1.54,BR,1698333003
418,yamba,-5.9,22.3,20.8,95,95,1.91,CD,1698333244
419,qashyr,53.0675,76.1036,-0.24,53,87,8.38,KZ,1698333245
420,kitimat,54.0524,-128.6534,1.62,62,0,0.45,CA,1698333245
421,tura,25.5198,90.2201,20.36,82,0,0.87,IN,1698333245
422,kailua-kona,19.6406,-155.9956,25.33,76,0,3.13,US,1698333245
423,paramonga,-10.6667,-77.8333,21.15,76,72,3.54,PE,1698333161
424,praia da vitoria,38.7333,-27.0667,20.14,60,20,6.64,PT,1698333248
425,punta cana,18.5818,-68.4043,30.87,62,40,5.66,DO,1698333062
426,murghob,38.1702,73.9667,1.03,45,61,1.05,TJ,1698333267
427,magadi,12.9667,77.2333,25.09,50,3,3.32,IN,1698333268
428,riachao das neves,-11.7461,-44.91,37.41,23,71,2.64,BR,1698333021
429,naze,28.3667,129.4833,18.51,61,67,3.82,JP,1698333270
430,naryn,41.4287,75.9911,5.88,70,87,0.44,KG,1698333271
431,kande,9.9578,1.0447,36.02,25,51,0.87,TG,1698333271
432,mahibadhoo,3.7833,72.9667,27.73,78,90,4.3,MV,1698333271
433,xining,36.6167,101.7667,7.98,61,72,0.93,CN,1698333272
434,santa flavia,38.085,13.5351,24.1,56,77,3.58,IT,1698333272
435,westhill,57.1526,-2.2797,10.53,95,75,5.66,GB,1698333272
436,paracuru,-3.41,-39.0306,27.84,53,37,5.63,BR,1698333272
437,rexburg,43.826,-111.7897,0.99,78,100,7.72,US,1698333273
438,cerkes,40.8116,32.8936,17.35,42,100,2.33,TR,1698333273
439,shimoda,34.6667,138.95,18.17,61,98,2.78,JP,1698333273
440,malango,-2.9627,119.9001,18.42,62,70,1.46,ID,1698333274
441,antigonish,45.6169,-61.9986,17.86,83,53,2.07,CA,1698333274
442,batesville,35.7698,-91.641,24.02,68,0,5.14,US,1698333228
443,hadibu,12.65,54.0333,27.33,80,25,4.35,YE,1698333274
444,zhuanghe,39.7008,122.9911,8.93,28,0,3.36,CN,1698333274
445,rabo de peixe,37.8,-25.5833,19.43,99,20,4.63,PT,1698333275
446,nova vicosa,-17.8919,-39.3719,31.23,62,72,7.09,BR,1698333275
447,itoman,26.1247,127.6694,24.01,67,40,2.57,JP,1698333275
448,erbil,36.1926,44.0106,23.9,35,20,2.57,IQ,1698333257
449,bissau,11.8636,-15.5977,32.06,70,75,2.06,GW,1698333275
450,blair,41.5444,-96.125,19.01,96,100,3.6,US,1698333276
451,zarinsk,53.7074,84.9493,8.01,88,100,10.86,RU,1698333276
452,sao jose da coroa grande,-8.8978,-35.1478,29.41,60,29,7.4,BR,1698333276
453,bou ismail,36.6426,2.6901,25.82,54,60,8.92,DZ,1698333276
454,talara,-4.5772,-81.2719,23.42,78,100,6.17,PE,1698333277
455,carbonear,47.7332,-53.2148,14.02,90,100,5.87,CA,1698333277
456,suntar,62.1444,117.6319,-4.15,90,100,1.78,RU,1698333277
457,shelbyville,35.4834,-86.4603,23.88,63,40,6.69,US,1698333277
458,togur,58.3631,82.8265,3.41,90,98,7.6,RU,1698333277
459,kaiama,9.6225,3.9481,35.14,29,46,1.17,NG,1698333278
460,vizianagaram,18.1167,83.4167,26.73,79,72,1.1,IN,1698333278
461,embarcacion,-23.209,-64.096,21.79,90,100,0.99,AR,1698333278
462,soroca,48.1558,28.2975,16.34,68,98,1.83,MD,1698333278
463,madaripur,23.1753,90.2072,26.29,70,70,1.88,BD,1698333278
464,ochakiv,46.6128,31.5498,16.63,78,100,4.73,UA,1698333279
465,porto murtinho,-21.6989,-57.8825,35.14,44,89,2.83,BR,1698333078
466,urengoy,65.9667,78.3667,-8.86,92,84,4.78,RU,1698333279
467,letterkenny,54.95,-7.7333,13.94,89,84,3.35,IE,1698333279
468,taloqan,36.7361,69.5345,18.45,41,100,2.62,AF,1698333279
469,yanjiang,30.1211,104.6481,15.63,93,100,3.68,CN,1698333279
470,new norfolk,-42.7826,147.0587,7.72,87,80,0.99,AU,1698333280
471,chernyshevsk,52.5243,117.0174,-2.5,49,63,1.39,RU,1698333280
472,santa cruz amilpas,17.0583,-96.6833,19.86,77,100,1.54,MX,1698333280
473,lae,-6.7221,146.9847,23.8,90,76,1.5,PG,1698333280
474,barra de santo antonio,-9.4047,-35.5072,32.6,61,10,8.57,BR,1698333078
475,kokoda,-8.8785,147.7407,23.68,98,100,0.63,PG,1698333281
476,caribou,46.8606,-68.012,15.92,79,100,2.06,US,1698333281
477,lagoa,39.05,-27.9833,17.97,62,100,7.42,PT,1698333281
478,bako,5.7833,36.5667,21.12,76,100,1.59,ET,1698333281
479,kununurra,-15.7667,128.7333,26.99,65,88,2.06,AU,1698333281
480,atkarsk,51.8718,45.0078,-1.52,79,100,7.16,RU,1698333281
481,morant bay,17.8815,-76.4093,31.51,75,47,6.92,JM,1698333282
482,northam,51.0333,-4.2167,15.37,89,44,5.89,GB,1698333282
483,cascais,38.6979,-9.4215,21.08,83,40,9.83,PT,1698333282
484,fortaleza,-3.7227,-38.5247,31.07,63,40,6.69,BR,1698333272
485,ola,59.5833,151.2833,-4.06,64,13,2.72,RU,1698333282
486,tralee,52.2704,-9.7026,14.14,82,40,2.57,IE,1698333283
487,topeka,39.0483,-95.678,20.32,94,100,5.14,US,1698333283
488,liebenburg,52.0218,10.4317,11.4,82,100,3.45,DE,1698333283
489,griffith,41.5284,-87.4237,19.73,73,75,6.17,US,1698333283
490,vytegra,61.0064,36.4481,-2.02,89,36,1.79,RU,1698333283
491,santiago cuautlalpan,19.6867,-99.2869,16.43,68,76,0.56,MX,1698333284
492,peitz,51.8584,14.4114,12.07,97,94,3.76,DE,1698333284
493,maintirano,-18.0667,44.0167,27.14,74,0,5.64,MG,1698333284
494,yichun,47.7,128.9,-1.9,60,22,1.55,CN,1698333284
495,flekkefjord,58.2971,6.6607,5.53,69,99,6.38,NO,1698333284
496,noosa heads,-26.3833,153.15,20.62,89,61,5.36,AU,1698333285
497,boa vista,2.8197,-60.6733,32.99,52,40,5.14,BR,1698333285
498,ulsteinvik,62.3432,5.8487,8.51,65,48,0.45,NO,1698333285
499,novyy urengoy,66.0833,76.6333,-8.36,88,87,4.95,RU,1698333285
500,andi,42.7836,46.2617,10.47,60,92,2.31,RU,1698333285
501,yung shue wan,22.2333,114.1167,25.93,77,45,0.45,HK,1698333285
502,guanambi,-14.2233,-42.7814,35.16,31,96,5.7,BR,1698333286
503,panaba,21.2833,-88.2667,30.11,51,12,6.31,MX,1698333286
504,tuy hoa,13.0833,109.3,25.25,92,30,1.11,VN,1698333286
505,porlamar,10.958,-63.8491,29.35,70,100,0.83,VE,1698333286
506,rikaze,29.25,88.8833,5.11,27,8,2.32,CN,1698333286
507,nago,26.5881,127.9761,23.47,66,45,3.01,JP,1698333287
508,tamandare,-8.7597,-35.1047,29.56,59,31,6.94,BR,1698333287
509,las heras,-46.5419,-68.9359,14.93,30,79,4.97,AR,1698333287
510,chibougamau,49.9168,-74.3659,1.79,80,100,1.03,CA,1698333287
511,major isidoro,-9.5322,-36.985,39.29,15,9,3.37,BR,1698333287
512,viqueque,-8.8673,126.3658,24.1,81,8,1.49,TL,1698333288
513,fortuna,40.5982,-124.1573,6.19,95,0,3.6,US,1698333288
514,timbuktu,16.7735,-3.0074,38.57,6,76,4.11,ML,1698333288
515,novovarshavka,54.1721,74.6946,-1.99,55,10,7.4,RU,1698333288
516,dukhan,25.4297,50.7858,28.75,57,1,7.4,QA,1698333288
517,ukhta,63.5671,53.6835,-2.47,85,100,3.58,RU,1698333288
518,saipan,15.1355,145.701,28.39,89,75,2.57,MP,1698333289
519,lobva,59.1854,60.5185,-5.09,63,61,3.49,RU,1698333289
520,metahara,8.9,39.9167,27.34,51,90,6.12,ET,1698333289
521,petrovsk,52.3064,45.3917,-0.48,61,100,6.83,RU,1698333289
522,broken hill,-31.95,141.4333,11.58,39,0,4.34,AU,1698333134
523,baganga,7.5739,126.56,25.56,88,87,1.72,PH,1698333289
524,tolga,34.7222,5.3785,28.45,22,40,1.81,DZ,1698333290
525,luanda,-8.8368,13.2343,28.0,69,40,7.72,AO,1698333290
526,porbandar,21.6422,69.6093,28.61,56,3,5.57,IN,1698333290
527,vilyuchinsk,52.9306,158.4028,4.96,80,3,4.58,RU,1698333290
528,shingu,33.7333,135.9833,14.25,66,79,2.77,JP,1698333290
529,crixas,-14.5489,-49.9692,36.8,31,62,4.01,BR,1698333291
530,kupino,54.3663,77.2981,-1.71,65,75,8.85,RU,1698333291
531,kendari,-3.945,122.4989,22.63,88,38,0.59,ID,1698333291
532,usinsk,65.9939,57.5281,-9.96,95,96,4.47,RU,1698333291
533,leh,34.1667,77.5833,4.1,29,3,2.38,IN,1698333292
534,amga,60.8953,131.9608,-11.53,99,100,0.8,RU,1698333292
535,santa helena,-2.2311,-45.3,34.39,40,48,2.96,BR,1698333216
536,lijiang,26.8688,100.2207,10.22,93,29,1.84,CN,1698333292
537,mersa matruh,31.3525,27.2453,25.2,60,100,3.37,EG,1698333292
538,settat,33.0007,-7.6204,24.9,35,18,3.53,MA,1698333293
539,kezmarok,49.1357,20.4335,14.07,66,40,5.14,SK,1698333293
540,kalabo,-14.97,22.6814,39.08,11,78,5.19,ZM,1698333293
541,loukhi,66.0764,33.0381,-2.83,74,100,2.58,RU,1698333293
542,amalner,21.05,75.0667,26.52,32,26,3.45,IN,1698333293
543,thanh hoa,19.8,105.7667,24.36,90,52,0.72,VN,1698333224
544,balkanabat,39.5108,54.3671,22.74,44,85,3.65,TM,1698333294
545,nuuk,64.1835,-51.7216,0.34,69,75,9.26,GL,1698333178
546,kavieng,-2.5744,150.7967,26.85,82,100,4.03,PG,1698333294
547,acarau,-2.8856,-40.12,31.51,51,60,7.18,BR,1698333051
548,yuci,37.6803,112.7319,9.86,40,0,1.0,CN,1698333294
549,ghazni,33.5536,68.4269,14.68,22,72,1.05,AF,1698333295
550,itanhandu,-22.2958,-44.9347,27.91,56,56,2.78,BR,1698333295
551,howrah,22.5892,88.3103,28.0,74,20,2.06,IN,1698333295
552,quellon,-43.1167,-73.6167,11.03,79,100,4.04,CL,1698333295
553,mogocha,53.7333,119.7667,-4.36,43,79,0.8,RU,1698333295
554,san pedro,14.35,121.0167,28.51,81,57,1.79,PH,1698333223
555,pemba,-12.974,40.5178,28.39,83,20,6.17,MZ,1698333296
556,maryborough,-25.5333,152.7,19.54,93,88,2.48,AU,1698333296
557,malindi,-3.2175,40.1191,27.27,79,51,4.46,KE,1698333296
558,camiri,-20.05,-63.5167,22.88,73,100,0.0,BO,1698333296
559,porto belo,-27.1578,-48.5531,20.09,90,100,2.37,BR,1698333296
560,darovskoy,58.77,47.9564,-3.61,77,7,1.81,RU,1698333296
561,dolores,-36.3132,-57.6792,23.4,33,0,4.3,AR,1698333297
562,inirida,3.8653,-67.9239,32.0,59,100,0.69,CO,1698333297
563,qarauyl,48.9451,79.255,8.59,65,77,7.0,KZ,1698333297
564,al bahah,20.0129,41.4677,20.68,40,97,2.94,SA,1698333297
565,puerto aysen,-45.4,-72.7,8.75,98,100,2.62,CL,1698333298
566,bodo,67.28,14.405,3.02,93,100,5.66,NO,1698333298
567,placido de castro,-10.3353,-67.1856,36.92,35,48,2.42,BR,1698333298
568,preobrazheniye,42.9019,133.9064,7.59,60,44,3.22,RU,1698333298
569,scottburgh,-30.2867,30.7532,21.68,84,23,8.58,ZA,1698333298
570,nehe,48.4833,124.8333,1.29,28,0,2.7,CN,1698333299
